,Africa,Andorra,Argentina,Aruba,Asia,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Europe,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,North America,Norway,Oceania,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South America,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,World
2023-02-13,1395.0,4.0,1089.0,3.0,431.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,24.0,1423.0,7.0,4074.0,5.0,140.0,33.0,8.0,3.0,5.0,71.0,387.0,196.0,52.0,497.0,0.0,88.0,11.0,25554.0,42.0,4128.0,2.0,3692.0,121.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,16.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,19.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1260.0,0.0,0.0,800.0,36316.0,95.0,0.0,129.0,92.0,3737.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22017.0,0.0,7533.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29974.0,19.0,12.0,0.0,85900.0
2023-02-14,1395.0,4.0,1091.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,24.0,1423.0,7.0,4074.0,5.0,140.0,33.0,8.0,3.0,5.0,71.0,387.0,196.0,52.0,497.0,0.0,88.0,11.0,25559.0,42.0,4128.0,2.0,3692.0,121.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,16.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1260.0,0.0,0.0,800.0,36316.0,95.0,0.0,129.0,98.0,3744.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22032.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29974.0,19.0,12.0,0.0,85921.0
2023-02-15,1395.0,4.0,1091.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,24.0,1426.0,7.0,4080.0,5.0,140.0,33.0,8.0,3.0,5.0,71.0,387.0,196.0,52.0,502.0,0.0,88.0,11.0,25559.0,42.0,4128.0,2.0,3692.0,121.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,16.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1260.0,0.0,0.0,800.0,36316.0,95.0,0.0,129.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22054.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29974.0,19.0,12.0,0.0,85943.0
2023-02-16,1395.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,24.0,1426.0,7.0,4080.0,5.0,140.0,33.0,8.0,3.0,5.0,71.0,387.0,196.0,52.0,502.0,0.0,88.0,11.0,25559.0,42.0,4128.0,2.0,3692.0,121.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,16.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1260.0,0.0,0.0,800.0,36316.0,95.0,0.0,129.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22058.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29974.0,19.0,12.0,0.0,85947.0
2023-02-17,1437.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,27.0,1426.0,7.0,4080.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25560.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,16.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36377.0,95.0,0.0,139.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22058.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86051.0
2023-02-18,1437.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,27.0,1427.0,7.0,4080.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25560.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36378.0,95.0,0.0,139.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22059.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86053.0
2023-02-19,1437.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,27.0,1427.0,7.0,4080.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25560.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36378.0,95.0,0.0,139.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22059.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86053.0
2023-02-20,1437.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,27.0,1427.0,7.0,4080.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25560.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36378.0,95.0,0.0,139.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22059.0,0.0,7538.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86053.0
2023-02-21,1437.0,4.0,1095.0,3.0,432.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10808.0,6.0,18.0,1460.0,27.0,1427.0,7.0,4080.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25565.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,20.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36378.0,95.0,0.0,139.0,98.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22059.0,0.0,7543.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86058.0
2023-02-22,1437.0,4.0,1097.0,3.0,435.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10825.0,6.0,18.0,1460.0,27.0,1427.0,8.0,4081.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,502.0,0.0,88.0,11.0,25565.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,372.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,22.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3828.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36378.0,95.0,0.0,139.0,104.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22085.0,0.0,7543.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86087.0
2023-02-23,1437.0,4.0,1098.0,3.0,435.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10825.0,6.0,18.0,1460.0,27.0,1429.0,8.0,4081.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,510.0,0.0,88.0,11.0,25565.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,383.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,22.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3877.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36438.0,95.0,0.0,139.0,104.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22096.0,0.0,7543.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86158.0
2023-02-24,1437.0,4.0,1098.0,3.0,435.0,0.0,327.0,2.0,0.0,1.0,793.0,3.0,1.0,264.0,9.0,10825.0,6.0,18.0,1460.0,27.0,1429.0,8.0,4081.0,5.0,178.0,33.0,8.0,3.0,5.0,71.0,419.0,196.0,52.0,510.0,0.0,96.0,11.0,25565.0,42.0,4128.0,2.0,3692.0,123.0,6.0,86.0,2.0,1.0,0.0,383.0,2.0,17.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,22.0,0.0,6.0,0.0,7.0,5.0,57.0,33.0,7.0,3877.0,2.0,3.0,2.0,3.0,1.0,1261.0,0.0,0.0,805.0,36446.0,95.0,0.0,139.0,104.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,5.0,22096.0,0.0,7543.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,29987.0,19.0,12.0,0.0,86166.0
2023-02-25,0.0,4.0,1098.0,3.0,435.0,0.0,327.0,2.0,0.0,1.0,793.0,0.0,1.0,264.0,9.0,10825.0,6.0,0.0,1460.0,0.0,1431.0,8.0,4081.0,0.0,188.0,33.0,8.0,3.0,5.0,71.0,0.0,196.0,52.0,510.0,0.0,96.0,11.0,25565.0,42.0,4128.0,2.0,3692.0,0.0,6.0,86.0,2.0,1.0,0.0,383.0,2.0,18.0,80.0,16.0,0.0,0.0,0.0,228.0,262.0,957.0,18.0,22.0,0.0,6.0,0.0,0.0,5.0,57.0,33.0,7.0,3877.0,2.0,3.0,2.0,0.0,0.0,1261.0,0.0,0.0,0.0,36482.0,95.0,0.0,139.0,104.0,3752.0,0.0,215.0,951.0,210.0,0.0,47.0,2.0,1.0,1.0,0.0,40.0,0.0,14.0,47.0,0.0,22098.0,0.0,7543.0,0.0,0.0,260.0,551.0,0.0,12.0,5.0,0.0,3735.0,30012.0,19.0,12.0,0.0,86204.0
