,Africa,Andorra,Argentina,Aruba,Asia,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Europe,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,North America,Norway,Oceania,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South America,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam,World
2022-12-05,6.14,0.0,7.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.57,0.0,0.0,1.0,0.0,4.86,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.43,0.0,0.0,0.0,0.0,0.0,0.0,5.14,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,5.71,76.57,0.0,0.43,1.14,1.29,9.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.29,0.0,0.43,0.0,0.0,1.29,0.57,0.0,0.0,0.0,0.0,0.71,61.57,0.0,0.0,0.0,143.57
2022-12-06,6.14,0.0,7.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.86,0.0,14.57,0.0,0.0,0.43,0.0,0.14,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.43,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.43,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,5.71,69.29,0.0,0.43,1.14,0.29,6.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,54.57,0.0,0.0,0.0,117.0
2022-12-07,6.14,0.0,4.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.29,0.0,14.86,0.0,0.0,0.43,0.0,0.14,0.0,4.0,0.0,1.86,0.0,0.0,0.0,0.0,0.14,0.43,0.0,0.0,0.0,0.0,0.43,0.0,4.0,0.0,0.43,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,5.71,52.0,0.0,0.43,1.14,0.29,6.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,43.57,0.43,0.0,0.0,92.57
2022-12-08,6.14,0.0,4.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,21.86,0.0,0.0,0.43,0.0,2.71,0.0,4.0,0.0,1.86,0.0,0.0,0.0,0.0,0.14,0.43,0.0,0.0,0.0,0.0,0.43,0.0,4.0,0.0,0.43,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,5.71,73.86,0.0,0.43,1.14,1.14,13.57,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.86,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,55.14,0.43,0.0,0.0,132.29
2022-12-09,4.86,0.0,4.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.29,0.0,26.71,0.0,0.0,0.43,0.14,2.71,0.0,4.0,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.43,0.0,4.29,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.43,66.71,0.0,0.29,0.0,1.14,7.57,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.86,0.0,0.57,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,49.14,0.43,0.0,0.0,123.0
2022-12-10,4.86,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,21.14,0.0,0.0,0.43,0.14,4.0,0.0,2.71,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.29,0.0,4.29,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.43,30.0,0.0,0.29,0.0,1.14,8.29,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.86,0.0,0.57,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,11.57,0.43,0.0,0.0,81.29
2022-12-11,4.86,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,19.29,0.0,0.0,0.43,0.14,4.0,0.0,2.71,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.29,0.0,4.29,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.43,30.0,0.0,0.29,0.0,1.14,8.29,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.57,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,11.57,0.43,0.0,0.0,79.43
2022-12-12,5.0,0.0,4.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,19.29,0.0,0.0,0.43,0.14,4.0,0.0,2.71,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.29,0.0,4.29,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.43,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,3.43,30.0,0.0,0.29,0.0,1.14,8.29,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.57,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.71,11.57,0.43,0.0,0.0,80.0
2022-12-13,5.0,0.0,4.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,19.29,0.0,0.0,0.0,0.14,4.0,0.0,6.71,0.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.29,0.0,3.86,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,13.29,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,3.43,32.71,0.0,0.29,1.0,1.29,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.14,0.0,1.14,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.43,0.0,0.0,86.43
2022-12-14,5.0,0.0,1.86,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,20.14,0.0,0.0,0.0,0.14,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.29,0.0,3.86,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,20.86,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,3.43,38.43,0.0,0.29,1.0,1.29,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.86,0.0,1.14,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,11.57,0.0,0.0,0.0,87.86
2022-12-15,5.0,0.0,1.86,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,13.71,0.0,0.0,0.0,0.14,3.71,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,2.29,0.0,3.86,0.0,0.0,0.0,0.29,0.86,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,3.43,13.71,0.0,0.29,1.0,0.86,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,0.0,1.14,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43
2022-12-16,1.86,0.0,1.86,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,7.14,0.0,0.0,0.0,0.14,3.71,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,0.0,2.29,0.0,3.57,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.29,14.14,0.0,0.0,1.43,0.86,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.43,0.0,0.57,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.43
2022-12-17,1.86,0.0,2.14,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,8.29,0.0,0.0,0.0,0.14,2.29,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,0.0,1.43,0.0,3.57,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.29,13.29,0.0,0.0,1.43,0.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43,0.0,0.57,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.57
2022-12-18,1.86,0.0,2.14,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,8.29,0.0,0.0,0.0,0.14,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,0.0,1.43,0.0,3.57,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.29,13.29,0.0,0.0,1.43,0.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,0.0,0.57,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.29
2022-12-19,1.71,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,8.29,0.0,0.0,0.0,0.14,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.14,0.0,0.0,0.0,1.43,0.0,3.57,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,1.29,13.29,0.0,0.0,1.43,0.57,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.14,0.0,0.57,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.71
2022-12-20,1.71,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,12.14,0.0,0.0,0.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.43,0.0,14.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.71,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.29,9.86,0.0,0.0,0.43,0.43,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
2022-12-21,1.71,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,0.0,0.14,3.86,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,14.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.29,6.14,0.0,0.0,0.43,0.57,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.71,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.29,0.0,0.0,58.71
2022-12-22,1.71,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,0.0,0.0,0.0,0.14,1.57,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.71,0.0,14.14,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.29,7.71,0.0,0.0,0.43,0.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.14,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.29,0.0,0.0,58.71
2022-12-23,1.43,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.71,0.0,0.0,0.0,0.0,1.57,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.71,0.0,13.29,0.0,0.0,0.0,0.14,0.71,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,11.0,0.0,0.0,1.71,0.14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.29,0.0,0.0,62.86
2022-12-24,1.43,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14,0.0,0.0,0.14,0.0,2.29,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.71,0.0,13.29,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12.86,0.0,0.0,1.71,0.14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.14,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.29,0.29,0.0,67.86
2022-12-25,1.43,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14,0.0,0.0,0.14,0.0,1.57,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.71,0.0,13.29,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12.86,0.0,0.0,1.71,0.14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.29,0.29,0.0,67.14
2022-12-26,1.43,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14,0.0,0.0,0.14,0.0,1.57,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,1.71,0.0,13.29,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12.86,0.0,0.0,1.71,0.14,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.43,0.0,11.43,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.29,0.29,0.0,67.14
2022-12-27,1.43,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.14,0.0,1.57,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,4.14,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,15.29,0.0,0.0,1.71,0.14,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.86,0.29,0.29,0.0,50.86
2022-12-28,1.43,0.0,4.43,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29,0.0,0.0,0.14,0.0,0.71,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,4.14,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,12.0,0.0,0.0,1.71,0.71,3.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.29,0.0,50.0
2022-12-29,1.43,0.0,4.43,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43,0.0,0.0,0.14,0.0,1.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,2.43,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,28.57,0.0,0.0,1.71,0.71,3.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71,0.0,0.29,0.0,64.43
2022-12-30,1.14,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.14,0.14,1.43,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.86,0.0,0.0,0.0,0.71,2.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71,0.0,0.29,0.0,64.14
2022-12-31,1.14,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.14,0.71,0.0,7.14,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.0,2.43,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.71,0.0,0.0,0.0,1.29,2.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.43
2023-01-01,1.14,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.14,0.71,0.0,7.14,0.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.0,2.43,0.0,0.86,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.71,0.0,0.0,0.0,1.29,2.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,74.86
